date,open,high,low,close,volume,average,barCount
2017-10-30,1.2821,1.286115,1.28121,1.28322,-1.0,-1.0,-1
2017-10-31,1.282775,1.291485,1.28232,1.288845,-1.0,-1.0,-1
2017-11-01,1.289045,1.291035,1.28545,1.28654,-1.0,-1.0,-1
2017-11-02,1.286285,1.287585,1.279905,1.280875,-1.0,-1.0,-1
2017-11-03,1.281105,1.283565,1.271535,1.276405,-1.0,-1.0,-1
2017-11-06,1.27651,1.27828,1.27032,1.27044,-1.0,-1.0,-1
2017-11-07,1.27078,1.281975,1.270655,1.277675,-1.0,-1.0,-1
2017-11-08,1.277695,1.27773,1.271545,1.272785,-1.0,-1.0,-1
2017-11-09,1.272275,1.27408,1.266795,1.268205,-1.0,-1.0,-1
2017-11-10,1.26824,1.269605,1.266625,1.268255,-1.0,-1.0,-1
2017-11-13,1.26857,1.274175,1.26782,1.273325,-1.0,-1.0,-1
2017-11-14,1.27358,1.27735,1.270105,1.27317,-1.0,-1.0,-1
2017-11-15,1.273215,1.27896,1.27133,1.2764,-1.0,-1.0,-1
2017-11-16,1.27752,1.278385,1.27285,1.275655,-1.0,-1.0,-1
2017-11-17,1.275585,1.282385,1.271375,1.27616,-1.0,-1.0,-1
2017-11-20,1.27696,1.28207,1.275485,1.28201,-1.0,-1.0,-1
2017-11-21,1.28173,1.283675,1.274885,1.27782,-1.0,-1.0,-1
2017-11-22,1.27812,1.27884,1.26939,1.269695,-1.0,-1.0,-1
2017-11-23,1.2703,1.27295,1.267275,1.27149,-1.0,-1.0,-1
2017-11-24,1.271095,1.27476,1.26936,1.27089,-1.0,-1.0,-1
2017-11-27,1.270725,1.277105,1.268035,1.276895,-1.0,-1.0,-1
2017-11-28,1.276815,1.282485,1.27547,1.281555,-1.0,-1.0,-1
2017-11-29,1.281815,1.287495,1.280505,1.286495,-1.0,-1.0,-1
2017-11-30,1.286465,1.290945,1.28506,1.28973,-1.0,-1.0,-1
2017-12-01,1.28974,1.29021,1.268305,1.268675,-1.0,-1.0,-1
2017-12-04,1.26994,1.272725,1.26565,1.267345,-1.0,-1.0,-1
2017-12-05,1.267865,1.2705,1.26236,1.26895,-1.0,-1.0,-1
2017-12-06,1.268905,1.280775,1.26533,1.27886,-1.0,-1.0,-1
2017-12-07,1.27895,1.28683,1.27862,1.2854,-1.0,-1.0,-1
2017-12-08,1.285365,1.288,1.280505,1.284955,-1.0,-1.0,-1
2017-12-11,1.28547,1.28689,1.283085,1.28563,-1.0,-1.0,-1
2017-12-12,1.285645,1.289255,1.28134,1.286795,-1.0,-1.0,-1
2017-12-13,1.287025,1.288045,1.2792,1.28173,-1.0,-1.0,-1
2017-12-14,1.28145,1.286605,1.271395,1.279625,-1.0,-1.0,-1
2017-12-15,1.279405,1.289475,1.273945,1.2867,-1.0,-1.0,-1
2017-12-18,1.28731,1.288155,1.28425,1.28634,-1.0,-1.0,-1
2017-12-19,1.28663,1.29206,1.28506,1.287715,-1.0,-1.0,-1
2017-12-20,1.28774,1.28806,1.281885,1.28346,-1.0,-1.0,-1
2017-12-21,1.283505,1.283925,1.269975,1.274095,-1.0,-1.0,-1
2017-12-22,1.273955,1.279645,1.2698,1.272465,-1.0,-1.0,-1
2017-12-26,1.271655,1.272845,1.26852,1.26873,-1.0,-1.0,-1
2017-12-27,1.268565,1.269575,1.262755,1.26556,-1.0,-1.0,-1
2017-12-28,1.26504,1.266095,1.256635,1.25687,-1.0,-1.0,-1
2017-12-29,1.25703,1.2574,1.251505,1.257275,-1.0,-1.0,-1
2018-01-02,1.255685,1.2557,1.25003,1.251175,-1.0,-1.0,-1
2018-01-03,1.25152,1.2554,1.249925,1.253675,-1.0,-1.0,-1
2018-01-04,1.253745,1.25555,1.24846,1.248845,-1.0,-1.0,-1
2018-01-05,1.24861,1.251365,1.23553,1.24134,-1.0,-1.0,-1
2018-01-08,1.241075,1.244995,1.23784,1.242065,-1.0,-1.0,-1
2018-01-09,1.24215,1.247795,1.239805,1.246435,-1.0,-1.0,-1
2018-01-10,1.24609,1.258355,1.24276,1.25465,-1.0,-1.0,-1
2018-01-11,1.254805,1.259025,1.25155,1.251965,-1.0,-1.0,-1
2018-01-12,1.25186,1.255645,1.24577,1.245925,-1.0,-1.0,-1
2018-01-15,1.24663,1.24718,1.24027,1.242945,-1.0,-1.0,-1
2018-01-16,1.24283,1.245265,1.239715,1.24354,-1.0,-1.0,-1
2018-01-17,1.2433,1.25375,1.23655,1.243815,-1.0,-1.0,-1
2018-01-18,1.2437,1.24873,1.24143,1.241795,-1.0,-1.0,-1
2018-01-19,1.241695,1.25084,1.24002,1.24935,-1.0,-1.0,-1
2018-01-22,1.247895,1.24971,1.243505,1.24439,-1.0,-1.0,-1
2018-01-23,1.244605,1.24915,1.24189,1.24192,-1.0,-1.0,-1
2018-01-24,1.242095,1.24276,1.231645,1.23489,-1.0,-1.0,-1
2018-01-25,1.234045,1.23915,1.228245,1.23776,-1.0,-1.0,-1
2018-01-26,1.237755,1.239105,1.22934,1.232095,-1.0,-1.0,-1
2018-01-29,1.2321,1.23617,1.23107,1.23395,-1.0,-1.0,-1
2018-01-30,1.23382,1.237925,1.230995,1.23359,-1.0,-1.0,-1
2018-01-31,1.2336,1.234865,1.22499,1.231465,-1.0,-1.0,-1
2018-02-01,1.23124,1.23317,1.22577,1.226785,-1.0,-1.0,-1
2018-02-02,1.22672,1.243775,1.225595,1.24277,-1.0,-1.0,-1
2018-02-05,1.243905,1.254375,1.239785,1.253835,-1.0,-1.0,-1
2018-02-06,1.252825,1.2568,1.249105,1.249105,-1.0,-1.0,-1
2018-02-07,1.250365,1.25777,1.249435,1.256785,-1.0,-1.0,-1
2018-02-08,1.256745,1.261475,1.254665,1.260265,-1.0,-1.0,-1
2018-02-09,1.2599,1.268705,1.256065,1.258095,-1.0,-1.0,-1
2018-02-12,1.259065,1.262295,1.255595,1.25778,-1.0,-1.0,-1
2018-02-13,1.25861,1.262495,1.256655,1.259205,-1.0,-1.0,-1
2018-02-14,1.258775,1.26495,1.249165,1.24941,-1.0,-1.0,-1
2018-02-15,1.249315,1.253765,1.24657,1.24806,-1.0,-1.0,-1
2018-02-16,1.2486,1.256805,1.24506,1.25556,-1.0,-1.0,-1
2018-02-19,1.25602,1.259265,1.252805,1.256375,-1.0,-1.0,-1
2018-02-20,1.25627,1.264865,1.25574,1.264795,-1.0,-1.0,-1
2018-02-21,1.26442,1.270315,1.262565,1.270255,-1.0,-1.0,-1
2018-02-22,1.269655,1.27584,1.267175,1.27055,-1.0,-1.0,-1
2018-02-23,1.270255,1.272585,1.260995,1.263315,-1.0,-1.0,-1
2018-02-26,1.26427,1.27117,1.261515,1.268045,-1.0,-1.0,-1
2018-02-27,1.26783,1.277775,1.26682,1.277575,-1.0,-1.0,-1
2018-02-28,1.27724,1.284195,1.276185,1.283195,-1.0,-1.0,-1
2018-03-01,1.283035,1.28956,1.280895,1.28374,-1.0,-1.0,-1
2018-03-02,1.28327,1.29159,1.282005,1.288495,-1.0,-1.0,-1
2018-03-05,1.288755,1.30012,1.287155,1.29646,-1.0,-1.0,-1
2018-03-06,1.296965,1.2995,1.286235,1.28759,-1.0,-1.0,-1
2018-03-07,1.287975,1.30011,1.28768,1.291125,-1.0,-1.0,-1
2018-03-08,1.29085,1.29613,1.286755,1.289705,-1.0,-1.0,-1
2018-03-09,1.289485,1.290905,1.281015,1.28114,-1.0,-1.0,-1
2018-03-12,1.28125,1.28454,1.28036,1.284195,-1.0,-1.0,-1
2018-03-13,1.28423,1.298455,1.283035,1.296595,-1.0,-1.0,-1
2018-03-14,1.29497,1.297615,1.29213,1.295485,-1.0,-1.0,-1
2018-03-15,1.29522,1.306745,1.294585,1.305285,-1.0,-1.0,-1
2018-03-16,1.30518,1.309885,1.304605,1.30966,-1.0,-1.0,-1
2018-03-19,1.30925,1.31247,1.304695,1.30785,-1.0,-1.0,-1
2018-03-20,1.30734,1.310335,1.30531,1.307125,-1.0,-1.0,-1
2018-03-21,1.307305,1.30773,1.289025,1.290305,-1.0,-1.0,-1
2018-03-22,1.290135,1.2949,1.282975,1.29387,-1.0,-1.0,-1
2018-03-23,1.293515,1.2939,1.282425,1.2897,-1.0,-1.0,-1
2018-03-26,1.288905,1.292235,1.28401,1.28441,-1.0,-1.0,-1
2018-03-27,1.285385,1.290295,1.281505,1.28854,-1.0,-1.0,-1
2018-03-28,1.28801,1.293375,1.28634,1.29229,-1.0,-1.0,-1
2018-03-29,1.292215,1.294095,1.286115,1.28835,-1.0,-1.0,-1
2018-03-30,1.28859,1.290155,1.286125,1.29007,-1.0,-1.0,-1
2018-04-02,1.28891,1.294375,1.28629,1.2913,-1.0,-1.0,-1
2018-04-03,1.29147,1.29238,1.278135,1.28075,-1.0,-1.0,-1
2018-04-04,1.28045,1.284785,1.275765,1.277015,-1.0,-1.0,-1
2018-04-05,1.27695,1.28067,1.274525,1.274955,-1.0,-1.0,-1
2018-04-06,1.27496,1.27958,1.27334,1.278215,-1.0,-1.0,-1
2018-04-09,1.2769,1.28192,1.26881,1.26975,-1.0,-1.0,-1
2018-04-10,1.270105,1.2709,1.25884,1.26028,-1.0,-1.0,-1
2018-04-11,1.25991,1.26236,1.254435,1.258085,-1.0,-1.0,-1
2018-04-12,1.25779,1.262275,1.256185,1.258815,-1.0,-1.0,-1
2018-04-13,1.25882,1.261765,1.25523,1.260835,-1.0,-1.0,-1
2018-04-16,1.260175,1.262345,1.256365,1.256605,-1.0,-1.0,-1
2018-04-17,1.25668,1.25797,1.25276,1.25512,-1.0,-1.0,-1
2018-04-18,1.25515,1.265965,1.25488,1.263035,-1.0,-1.0,-1
2018-04-19,1.262845,1.26763,1.258585,1.26718,-1.0,-1.0,-1
2018-04-20,1.26705,1.276695,1.263305,1.276235,-1.0,-1.0,-1
2018-04-23,1.27636,1.285805,1.27507,1.284875,-1.0,-1.0,-1
2018-04-24,1.28434,1.286145,1.281265,1.283325,-1.0,-1.0,-1
2018-04-25,1.282795,1.289785,1.282095,1.28449,-1.0,-1.0,-1
2018-04-26,1.28438,1.28857,1.28214,1.28707,-1.0,-1.0,-1
2018-04-27,1.28727,1.29006,1.282635,1.282825,-1.0,-1.0,-1
2018-04-30,1.28376,1.287485,1.28055,1.28428,-1.0,-1.0,-1
2018-05-01,1.28406,1.2914,1.282065,1.284895,-1.0,-1.0,-1
2018-05-02,1.28484,1.28879,1.280325,1.288315,-1.0,-1.0,-1
2018-05-03,1.287725,1.290885,1.281665,1.28467,-1.0,-1.0,-1
2018-05-04,1.284865,1.29178,1.283645,1.284735,-1.0,-1.0,-1
2018-05-07,1.28493,1.28997,1.283985,1.288135,-1.0,-1.0,-1
2018-05-08,1.28856,1.29977,1.28763,1.29487,-1.0,-1.0,-1
2018-05-09,1.29487,1.297495,1.282545,1.28538,-1.0,-1.0,-1
2018-05-10,1.28543,1.285865,1.274295,1.27673,-1.0,-1.0,-1
2018-05-11,1.2766,1.280065,1.27296,1.27965,-1.0,-1.0,-1
2018-05-14,1.27853,1.281305,1.27504,1.28122,-1.0,-1.0,-1
2018-05-15,1.28033,1.29246,1.27923,1.287625,-1.0,-1.0,-1
2018-05-16,1.287335,1.287715,1.27779,1.279025,-1.0,-1.0,-1
2018-05-17,1.278815,1.28225,1.27496,1.280725,-1.0,-1.0,-1
2018-05-18,1.2806,1.29112,1.279125,1.28846,-1.0,-1.0,-1
2018-05-21,1.28771,1.28908,1.27822,1.278925,-1.0,-1.0,-1
2018-05-22,1.278695,1.28227,1.274285,1.281815,-1.0,-1.0,-1
2018-05-23,1.28205,1.29156,1.28123,1.283715,-1.0,-1.0,-1
2018-05-24,1.28397,1.292085,1.28292,1.2882,-1.0,-1.0,-1
2018-05-25,1.287835,1.29886,1.28772,1.298055,-1.0,-1.0,-1
2018-05-28,1.296475,1.302225,1.29604,1.299425,-1.0,-1.0,-1
2018-05-29,1.30006,1.304715,1.296885,1.30172,-1.0,-1.0,-1
2018-05-30,1.301955,1.30404,1.283625,1.2874,-1.0,-1.0,-1
2018-05-31,1.28779,1.29908,1.28185,1.295735,-1.0,-1.0,-1
2018-06-01,1.29573,1.300805,1.293145,1.295155,-1.0,-1.0,-1
2018-06-04,1.295695,1.296485,1.290025,1.293085,-1.0,-1.0,-1
2018-06-05,1.293335,1.306715,1.291445,1.297045,-1.0,-1.0,-1
2018-06-06,1.29715,1.297435,1.28573,1.29435,-1.0,-1.0,-1
2018-06-07,1.294605,1.300155,1.29357,1.29721,-1.0,-1.0,-1
2018-06-08,1.297605,1.304125,1.292155,1.29282,-1.0,-1.0,-1
2018-06-11,1.298895,1.30276,1.29555,1.29783,-1.0,-1.0,-1
2018-06-12,1.29862,1.302985,1.29796,1.301505,-1.0,-1.0,-1
2018-06-13,1.301365,1.30519,1.295555,1.29861,-1.0,-1.0,-1
2018-06-14,1.298425,1.310965,1.29496,1.310525,-1.0,-1.0,-1
2018-06-15,1.310925,1.321235,1.31008,1.31848,-1.0,-1.0,-1
2018-06-18,1.319115,1.32374,1.31596,1.32021,-1.0,-1.0,-1
2018-06-19,1.320055,1.329185,1.319645,1.328605,-1.0,-1.0,-1
2018-06-20,1.328755,1.33215,1.326915,1.331105,-1.0,-1.0,-1
2018-06-21,1.330855,1.33355,1.32835,1.3316,-1.0,-1.0,-1
2018-06-22,1.331605,1.338265,1.32604,1.32666,-1.0,-1.0,-1
2018-06-25,1.327175,1.33249,1.326725,1.3297,-1.0,-1.0,-1
2018-06-26,1.3296,1.332945,1.328115,1.330885,-1.0,-1.0,-1
2018-06-27,1.33008,1.338645,1.327725,1.334105,-1.0,-1.0,-1
2018-06-28,1.33333,1.33516,1.324175,1.325025,-1.0,-1.0,-1
2018-06-29,1.325175,1.326955,1.31307,1.313565,-1.0,-1.0,-1
2018-07-02,1.315775,1.32253,1.31399,1.318585,-1.0,-1.0,-1
2018-07-03,1.31855,1.32083,1.31326,1.313995,-1.0,-1.0,-1
2018-07-04,1.31466,1.316195,1.311205,1.31434,-1.0,-1.0,-1
2018-07-05,1.31424,1.31606,1.311555,1.313295,-1.0,-1.0,-1
2018-07-06,1.313395,1.315075,1.307685,1.308785,-1.0,-1.0,-1
2018-07-09,1.30935,1.3123,1.30662,1.31065,-1.0,-1.0,-1
2018-07-10,1.311375,1.314635,1.310115,1.311425,-1.0,-1.0,-1
2018-07-11,1.312405,1.321515,1.30651,1.3208,-1.0,-1.0,-1
2018-07-12,1.3211,1.32189,1.314975,1.315455,-1.0,-1.0,-1
2018-07-13,1.31571,1.320895,1.31504,1.316065,-1.0,-1.0,-1
2018-07-16,1.31634,1.31641,1.31097,1.31359,-1.0,-1.0,-1
2018-07-17,1.313815,1.32193,1.311105,1.319105,-1.0,-1.0,-1
2018-07-18,1.319515,1.325985,1.31621,1.31702,-1.0,-1.0,-1
2018-07-19,1.316935,1.328975,1.316015,1.32725,-1.0,-1.0,-1
2018-07-20,1.326875,1.32899,1.311455,1.314385,-1.0,-1.0,-1
2018-07-23,1.31364,1.31798,1.311465,1.317195,-1.0,-1.0,-1
2018-07-24,1.31722,1.31915,1.313585,1.315455,-1.0,-1.0,-1
2018-07-25,1.315465,1.316625,1.30251,1.304635,-1.0,-1.0,-1
2018-07-26,1.30452,1.30933,1.302515,1.307195,-1.0,-1.0,-1
2018-07-27,1.307495,1.30794,1.304075,1.3061,-1.0,-1.0,-1
2018-07-30,1.30575,1.307895,1.29946,1.303605,-1.0,-1.0,-1
2018-07-31,1.30346,1.309655,1.2982,1.300675,-1.0,-1.0,-1
2018-08-01,1.30117,1.30328,1.29754,1.30037,-1.0,-1.0,-1
2018-08-02,1.3005,1.303975,1.29939,1.302265,-1.0,-1.0,-1
2018-08-03,1.30229,1.303945,1.29682,1.29916,-1.0,-1.0,-1
2018-08-06,1.29945,1.30398,1.298765,1.30036,-1.0,-1.0,-1
2018-08-07,1.30049,1.30756,1.296235,1.30532,-1.0,-1.0,-1
2018-08-08,1.3059,1.312025,1.300675,1.30222,-1.0,-1.0,-1
2018-08-09,1.30204,1.30644,1.30005,1.30506,-1.0,-1.0,-1
2018-08-10,1.304635,1.315365,1.30406,1.314165,-1.0,-1.0,-1
2018-08-13,1.316315,1.317105,1.310385,1.313365,-1.0,-1.0,-1
2018-08-14,1.31302,1.31367,1.30571,1.30585,-1.0,-1.0,-1
2018-08-15,1.306415,1.317475,1.30506,1.314165,-1.0,-1.0,-1
2018-08-16,1.31413,1.317475,1.3114,1.315645,-1.0,-1.0,-1
2018-08-17,1.315545,1.316975,1.30521,1.306105,-1.0,-1.0,-1
2018-08-20,1.306255,1.309295,1.304005,1.304455,-1.0,-1.0,-1
2018-08-21,1.304175,1.305775,1.301395,1.303885,-1.0,-1.0,-1
2018-08-22,1.304095,1.304405,1.29869,1.29981,-1.0,-1.0,-1
2018-08-23,1.299415,1.30993,1.29928,1.308175,-1.0,-1.0,-1
2018-08-24,1.30776,1.31035,1.301135,1.30275,-1.0,-1.0,-1
2018-08-27,1.30219,1.30675,1.295365,1.296715,-1.0,-1.0,-1
2018-08-28,1.296275,1.298285,1.288705,1.29327,-1.0,-1.0,-1
2018-08-29,1.29308,1.29631,1.290325,1.29077,-1.0,-1.0,-1
2018-08-30,1.29098,1.30005,1.290345,1.29834,-1.0,-1.0,-1
2018-08-31,1.297925,1.308865,1.29745,1.304405,-1.0,-1.0,-1
2018-09-03,1.307365,1.31031,1.304485,1.309425,-1.0,-1.0,-1
2018-09-04,1.30953,1.32081,1.30896,1.318835,-1.0,-1.0,-1
2018-09-05,1.31825,1.32065,1.316005,1.317775,-1.0,-1.0,-1
2018-09-06,1.31755,1.32266,1.31283,1.31428,-1.0,-1.0,-1
2018-09-07,1.314075,1.319075,1.311055,1.31609,-1.0,-1.0,-1
2018-09-10,1.31688,1.319825,1.315155,1.31634,-1.0,-1.0,-1
2018-09-11,1.31586,1.31748,1.304245,1.306705,-1.0,-1.0,-1
2018-09-12,1.306095,1.30785,1.298075,1.299855,-1.0,-1.0,-1
2018-09-13,1.29989,1.302595,1.29762,1.29986,-1.0,-1.0,-1
2018-09-14,1.299795,1.30545,1.298315,1.30355,-1.0,-1.0,-1
2018-09-17,1.30378,1.30488,1.300305,1.30428,-1.0,-1.0,-1
2018-09-18,1.303645,1.306475,1.297175,1.29738,-1.0,-1.0,-1
2018-09-19,1.298345,1.30163,1.290025,1.29266,-1.0,-1.0,-1
2018-09-20,1.2923,1.293365,1.288465,1.29042,-1.0,-1.0,-1
2018-09-21,1.290775,1.29434,1.28859,1.291735,-1.0,-1.0,-1
2018-09-24,1.292775,1.295625,1.290915,1.295545,-1.0,-1.0,-1
2018-09-25,1.295195,1.297285,1.2936,1.29536,-1.0,-1.0,-1
2018-09-26,1.295305,1.302575,1.294485,1.301835,-1.0,-1.0,-1
2018-09-27,1.30193,1.308205,1.30161,1.3043,-1.0,-1.0,-1
2018-09-28,1.303965,1.30495,1.29062,1.290935,-1.0,-1.0,-1
2018-10-01,1.286085,1.288795,1.27824,1.28144,-1.0,-1.0,-1
2018-10-02,1.28131,1.284115,1.27997,1.282325,-1.0,-1.0,-1
2018-10-03,1.28225,1.288335,1.280745,1.28683,-1.0,-1.0,-1
2018-10-04,1.287555,1.293785,1.28571,1.29247,-1.0,-1.0,-1
2018-10-05,1.29204,1.29553,1.288905,1.2938,-1.0,-1.0,-1
2018-10-08,1.294745,1.301045,1.293575,1.296185,-1.0,-1.0,-1
2018-10-09,1.2958,1.300385,1.293605,1.294805,-1.0,-1.0,-1
2018-10-10,1.29486,1.306965,1.292685,1.306675,-1.0,-1.0,-1
2018-10-11,1.30545,1.307185,1.301515,1.303435,-1.0,-1.0,-1
2018-10-12,1.303245,1.305265,1.300265,1.302355,-1.0,-1.0,-1
2018-10-15,1.30203,1.305145,1.295525,1.299005,-1.0,-1.0,-1
2018-10-16,1.29918,1.29991,1.291645,1.293445,-1.0,-1.0,-1
2018-10-17,1.29386,1.30262,1.29327,1.30211,-1.0,-1.0,-1
2018-10-18,1.302095,1.308875,1.301905,1.308485,-1.0,-1.0,-1
2018-10-19,1.308325,1.313245,1.30278,1.31049,-1.0,-1.0,-1
2018-10-22,1.30969,1.31264,1.307945,1.31006,-1.0,-1.0,-1
2018-10-23,1.31005,1.312265,1.307615,1.308415,-1.0,-1.0,-1
2018-10-24,1.308355,1.310045,1.29691,1.3057,-1.0,-1.0,-1
2018-10-25,1.305195,1.309845,1.30153,1.30738,-1.0,-1.0,-1
2018-10-26,1.30734,1.315985,1.3069,1.310455,-1.0,-1.0,-1
2018-10-29,1.309455,1.31493,1.308255,1.313425,-1.0,-1.0,-1
2018-10-30,1.31325,1.31474,1.310075,1.311085,-1.0,-1.0,-1
2018-10-31,1.311055,1.317025,1.31075,1.315705,-1.0,-1.0,-1
2018-11-01,1.3161,1.316895,1.30689,1.3086,-1.0,-1.0,-1
2018-11-02,1.308595,1.31193,1.304875,1.31092,-1.0,-1.0,-1
2018-11-05,1.3092,1.3116,1.307105,1.31104,-1.0,-1.0,-1
2018-11-06,1.311125,1.314465,1.310475,1.31247,-1.0,-1.0,-1
2018-11-07,1.312125,1.315895,1.30562,1.311275,-1.0,-1.0,-1
2018-11-08,1.31155,1.318345,1.308775,1.315485,-1.0,-1.0,-1
2018-11-09,1.31523,1.32335,1.314055,1.32107,-1.0,-1.0,-1
2018-11-12,1.320475,1.324955,1.31829,1.3247,-1.0,-1.0,-1
2018-11-13,1.324525,1.326365,1.321535,1.32363,-1.0,-1.0,-1
2018-11-14,1.3238,1.326405,1.320775,1.324195,-1.0,-1.0,-1
2018-11-15,1.324085,1.324955,1.315615,1.31777,-1.0,-1.0,-1
2018-11-16,1.318075,1.318675,1.312715,1.31468,-1.0,-1.0,-1
2018-11-19,1.315845,1.320215,1.31417,1.317065,-1.0,-1.0,-1
2018-11-20,1.3172,1.33182,1.315555,1.33065,-1.0,-1.0,-1
2018-11-21,1.330225,1.33177,1.32284,1.323165,-1.0,-1.0,-1
2018-11-22,1.32335,1.324545,1.318245,1.31913,-1.0,-1.0,-1
2018-11-23,1.318925,1.325885,1.31851,1.323745,-1.0,-1.0,-1
2018-11-26,1.3226,1.326155,1.318705,1.325295,-1.0,-1.0,-1
2018-11-27,1.324905,1.332835,1.323575,1.32951,-1.0,-1.0,-1
2018-11-28,1.32973,1.33599,1.32423,1.327575,-1.0,-1.0,-1
2018-11-29,1.32747,1.331275,1.325355,1.328425,-1.0,-1.0,-1
2018-11-30,1.3279,1.33335,1.32726,1.329195,-1.0,-1.0,-1
2018-12-03,1.325305,1.326825,1.31602,1.31971,-1.0,-1.0,-1
2018-12-04,1.319875,1.326685,1.31641,1.32628,-1.0,-1.0,-1
2018-12-05,1.326275,1.339945,1.32527,1.33559,-1.0,-1.0,-1
2018-12-06,1.3361,1.34451,1.33551,1.338285,-1.0,-1.0,-1
