timestamp,price,action,equity
2026-05-07 21:59:42,1.6018,NO_ACTION,998870.36
2026-05-07 21:59:50,1.60185,NO_ACTION,998870.36
2026-05-07 22:00:05,1.60195,NO_ACTION,998870.36
2026-05-07 22:00:15,1.602,NO_ACTION,998870.36
2026-05-07 22:00:22,1.60195,NO_ACTION,998990.17
2026-05-07 22:00:27,1.60195,NO_ACTION,998990.17
2026-05-07 22:00:33,1.602,NO_ACTION,998990.17
2026-05-07 22:00:40,1.602,NO_ACTION,998990.17
2026-05-07 22:00:46,1.6021,NO_ACTION,998990.17
2026-05-07 22:00:52,1.6021,NO_ACTION,998990.17
2026-05-07 22:00:58,1.6021,NO_ACTION,998990.17
2026-05-07 22:01:04,1.60205,NO_ACTION,998990.17
2026-05-07 22:01:10,1.6021,NO_ACTION,998990.17
2026-05-07 22:01:15,1.60205,NO_ACTION,998990.17
2026-05-07 22:01:22,1.60205,NO_ACTION,998990.17
2026-05-07 22:01:28,1.60205,NO_ACTION,998990.17
2026-05-07 22:01:34,1.60195,NO_ACTION,998990.17
2026-05-07 22:01:40,1.6019,NO_ACTION,998990.17
2026-05-07 22:01:47,1.6019,NO_ACTION,998990.17
2026-05-07 22:01:53,1.6022,NO_ACTION,998990.17
2026-05-07 22:02:02,1.60205,NO_ACTION,998934.2
2026-05-07 22:02:13,1.60195,NO_ACTION,998787.22
2026-05-07 22:02:21,1.60215,NO_ACTION,998787.22
2026-05-07 22:02:31,1.6022,NO_ACTION,998808.3
2026-05-07 22:02:39,1.6023,NO_ACTION,998808.3
2026-05-07 22:02:47,1.6025,NO_ACTION,998654.9
2026-05-07 22:02:54,1.6024,NO_ACTION,998654.9
2026-05-07 22:03:00,1.60245,NO_ACTION,998654.9
2026-05-07 22:03:06,1.6025,NO_ACTION,998654.9
2026-05-07 22:03:16,1.60255,NO_ACTION,998791.4
2026-05-07 22:03:23,1.6025,NO_ACTION,998791.4
2026-05-07 22:03:29,1.6026,NO_ACTION,998791.4
2026-05-07 22:03:36,1.60265,NO_ACTION,998791.4
2026-05-07 22:03:43,1.60245,NO_ACTION,998791.4
2026-05-07 22:04:52,1.6023,NO_ACTION,998823.54
2026-05-07 22:05:02,1.6023,NO_ACTION,998751.63
2026-05-07 22:05:09,1.6023,NO_ACTION,998751.63
2026-05-07 22:05:18,1.60235,NO_ACTION,998751.63
2026-05-07 22:05:25,1.6023,NO_ACTION,998751.63
2026-05-07 22:05:34,1.6024,NO_ACTION,998751.63
2026-05-07 22:05:42,1.60245,NO_ACTION,998751.63
2026-05-07 22:05:50,1.6025,NO_ACTION,998751.63
2026-05-07 22:05:56,1.6025,NO_ACTION,998751.63
2026-05-07 22:06:04,1.60245,NO_ACTION,998751.63
2026-05-07 22:06:12,1.6025,NO_ACTION,998751.63
2026-05-07 22:06:20,1.60235,NO_ACTION,998751.63
2026-05-07 22:06:27,1.6025,NO_ACTION,998751.63
2026-05-07 22:06:34,1.6024,NO_ACTION,998751.63
2026-05-07 22:06:44,1.6024,NO_ACTION,998829.65
2026-05-07 22:06:52,1.6024,NO_ACTION,998829.65
2026-05-07 22:06:59,1.6024,NO_ACTION,998829.65
2026-05-07 22:07:07,1.60235,NO_ACTION,998829.65
2026-05-07 22:07:14,1.6024,NO_ACTION,998829.65
2026-05-07 22:07:22,1.6024,NO_ACTION,998829.65
2026-05-07 22:07:29,1.60235,NO_ACTION,998829.65
2026-05-07 22:07:36,1.60235,NO_ACTION,998829.65
2026-05-07 22:07:43,1.60235,NO_ACTION,998829.65
2026-05-07 22:07:51,1.6024,NO_ACTION,998829.65
2026-05-07 22:07:58,1.6024,NO_ACTION,998829.65
2026-05-07 22:08:05,1.6024,NO_ACTION,998829.65
2026-05-07 22:08:13,1.6023,NO_ACTION,998829.65
2026-05-07 22:08:20,1.6023,NO_ACTION,998829.65
2026-05-07 22:08:27,1.60235,NO_ACTION,998829.65
2026-05-07 22:08:34,1.6024,NO_ACTION,998829.65
2026-05-07 22:08:42,1.6024,NO_ACTION,998829.65
2026-05-07 22:08:50,1.60235,NO_ACTION,998829.65
2026-05-07 22:08:57,1.6025,NO_ACTION,998829.65
2026-05-07 22:09:05,1.60235,NO_ACTION,998829.65
2026-05-07 22:09:14,1.6023,NO_ACTION,998829.65
2026-05-07 22:09:22,1.6023,NO_ACTION,998829.65
2026-05-07 22:09:31,1.6023,NO_ACTION,998829.65
2026-05-07 22:09:38,1.6023,NO_ACTION,998829.65
2026-05-07 22:09:46,1.6023,NO_ACTION,998863.65
2026-05-07 22:09:54,1.60235,NO_ACTION,998863.65
2026-05-07 22:10:01,1.60235,NO_ACTION,998863.65
2026-05-07 22:10:08,1.6024,NO_ACTION,998863.65
2026-05-07 22:10:15,1.6024,NO_ACTION,998863.65
2026-05-07 22:10:22,1.6024,NO_ACTION,998863.65
2026-05-07 22:10:30,1.6025,NO_ACTION,998863.65
2026-05-07 22:10:37,1.60235,NO_ACTION,998863.65
2026-05-07 22:10:44,1.6024,NO_ACTION,998863.65
2026-05-07 22:10:52,1.60245,NO_ACTION,998863.65
