open,high,low,close,volume,average,barCount
1.601345,1.601345,1.601345,1.601345,-1.0,-1.0,-1
1.601345,1.601345,1.601345,1.601345,-1.0,-1.0,-1
1.601345,1.601345,1.601345,1.601345,-1.0,-1.0,-1
1.601345,1.601345,1.601345,1.601345,-1.0,-1.0,-1
1.601345,1.601345,1.601345,1.601345,-1.0,-1.0,-1
1.601345,1.601345,1.601345,1.601345,-1.0,-1.0,-1
1.601345,1.601345,1.601345,1.601345,-1.0,-1.0,-1
1.601345,1.601345,1.60133,1.60133,-1.0,-1.0,-1
1.60133,1.60133,1.60133,1.60133,-1.0,-1.0,-1
1.60133,1.60133,1.60133,1.60133,-1.0,-1.0,-1
1.60133,1.60133,1.60133,1.60133,-1.0,-1.0,-1
1.60133,1.60133,1.60133,1.60133,-1.0,-1.0,-1
1.60133,1.60133,1.601325,1.601325,-1.0,-1.0,-1
1.601325,1.60133,1.601325,1.601325,-1.0,-1.0,-1
1.601325,1.601335,1.601325,1.60133,-1.0,-1.0,-1
1.60133,1.60133,1.60133,1.60133,-1.0,-1.0,-1
1.60133,1.60133,1.60133,1.60133,-1.0,-1.0,-1
1.60133,1.60133,1.60133,1.60133,-1.0,-1.0,-1
1.60133,1.60133,1.6013,1.6013,-1.0,-1.0,-1
1.6013,1.6013,1.6013,1.6013,-1.0,-1.0,-1
1.6013,1.6013,1.6013,1.6013,-1.0,-1.0,-1
1.6013,1.6013,1.6013,1.6013,-1.0,-1.0,-1
1.6013,1.601335,1.6013,1.601335,-1.0,-1.0,-1
1.601335,1.601335,1.601335,1.601335,-1.0,-1.0,-1
1.601335,1.601335,1.60133,1.601335,-1.0,-1.0,-1
1.601335,1.601345,1.601335,1.601345,-1.0,-1.0,-1
1.601345,1.601365,1.601345,1.601355,-1.0,-1.0,-1
1.601355,1.601355,1.60129,1.60132,-1.0,-1.0,-1
1.60132,1.601325,1.60132,1.601325,-1.0,-1.0,-1
1.601325,1.60133,1.6013,1.60133,-1.0,-1.0,-1
1.60133,1.60133,1.60129,1.60129,-1.0,-1.0,-1
1.60129,1.60129,1.601285,1.601285,-1.0,-1.0,-1
1.601285,1.601285,1.60128,1.60128,-1.0,-1.0,-1
1.60128,1.60128,1.60128,1.60128,-1.0,-1.0,-1
1.60128,1.60128,1.60128,1.60128,-1.0,-1.0,-1
1.60128,1.60128,1.60128,1.60128,-1.0,-1.0,-1
1.60128,1.60128,1.60128,1.60128,-1.0,-1.0,-1
1.60128,1.601365,1.60128,1.601365,-1.0,-1.0,-1
1.601365,1.601365,1.601365,1.601365,-1.0,-1.0,-1
1.601365,1.601365,1.601365,1.601365,-1.0,-1.0,-1
1.601365,1.601375,1.601365,1.60137,-1.0,-1.0,-1
1.60137,1.601375,1.60137,1.60137,-1.0,-1.0,-1
1.60137,1.60138,1.60137,1.60137,-1.0,-1.0,-1
1.60137,1.60138,1.601365,1.601365,-1.0,-1.0,-1
1.601365,1.601365,1.601365,1.601365,-1.0,-1.0,-1
1.601365,1.601375,1.601365,1.60137,-1.0,-1.0,-1
1.60137,1.601375,1.60137,1.60137,-1.0,-1.0,-1
1.60137,1.601375,1.60137,1.60137,-1.0,-1.0,-1
1.60137,1.601375,1.60137,1.60137,-1.0,-1.0,-1
1.60137,1.601375,1.60137,1.60137,-1.0,-1.0,-1
1.60137,1.60138,1.60137,1.601375,-1.0,-1.0,-1
1.601375,1.60138,1.60134,1.60134,-1.0,-1.0,-1
1.60134,1.601345,1.60133,1.60133,-1.0,-1.0,-1
1.60133,1.601335,1.601325,1.601335,-1.0,-1.0,-1
1.601335,1.601335,1.601325,1.601335,-1.0,-1.0,-1
1.601335,1.60134,1.601325,1.601325,-1.0,-1.0,-1
1.601325,1.60133,1.601325,1.601325,-1.0,-1.0,-1
1.601325,1.60134,1.601325,1.60134,-1.0,-1.0,-1
1.60134,1.60134,1.60134,1.60134,-1.0,-1.0,-1
1.60134,1.60134,1.601325,1.601325,-1.0,-1.0,-1
1.601325,1.601365,1.601325,1.601365,-1.0,-1.0,-1
1.601365,1.601365,1.601365,1.601365,-1.0,-1.0,-1
1.601365,1.60137,1.601365,1.60137,-1.0,-1.0,-1
1.60137,1.60137,1.60137,1.60137,-1.0,-1.0,-1
1.60137,1.60137,1.60137,1.60137,-1.0,-1.0,-1
1.60137,1.60137,1.60137,1.60137,-1.0,-1.0,-1
1.60137,1.60137,1.60137,1.60137,-1.0,-1.0,-1
1.60137,1.60137,1.601345,1.601345,-1.0,-1.0,-1
1.601345,1.601345,1.601345,1.601345,-1.0,-1.0,-1
1.601345,1.601345,1.601345,1.601345,-1.0,-1.0,-1
1.601345,1.601345,1.601345,1.601345,-1.0,-1.0,-1
1.601345,1.601355,1.601345,1.601355,-1.0,-1.0,-1
1.601355,1.60136,1.601355,1.60136,-1.0,-1.0,-1
1.60136,1.60136,1.60136,1.60136,-1.0,-1.0,-1
1.60136,1.601365,1.60136,1.601365,-1.0,-1.0,-1
1.601365,1.601365,1.601365,1.601365,-1.0,-1.0,-1
1.601365,1.601365,1.60136,1.60136,-1.0,-1.0,-1
1.60136,1.60138,1.60136,1.601365,-1.0,-1.0,-1
1.601365,1.601385,1.601365,1.60137,-1.0,-1.0,-1
1.60137,1.601375,1.60137,1.60137,-1.0,-1.0,-1
1.60137,1.601375,1.60137,1.60137,-1.0,-1.0,-1
1.60137,1.601375,1.60137,1.60137,-1.0,-1.0,-1
1.60137,1.601375,1.60137,1.60137,-1.0,-1.0,-1
1.60137,1.601375,1.60137,1.60137,-1.0,-1.0,-1
1.60137,1.601375,1.601295,1.601295,-1.0,-1.0,-1
1.601295,1.60134,1.601295,1.60131,-1.0,-1.0,-1
1.60131,1.60131,1.60131,1.60131,-1.0,-1.0,-1
1.60131,1.601355,1.60131,1.601355,-1.0,-1.0,-1
1.601355,1.601355,1.60132,1.60132,-1.0,-1.0,-1
1.60132,1.60132,1.60132,1.60132,-1.0,-1.0,-1
1.60132,1.60132,1.60129,1.60129,-1.0,-1.0,-1
1.60129,1.601305,1.601275,1.601275,-1.0,-1.0,-1
1.601275,1.60128,1.601275,1.601275,-1.0,-1.0,-1
1.601275,1.60134,1.60127,1.60134,-1.0,-1.0,-1
1.60134,1.60134,1.60134,1.60134,-1.0,-1.0,-1
1.60134,1.60134,1.60127,1.60127,-1.0,-1.0,-1
1.60127,1.60135,1.60127,1.60135,-1.0,-1.0,-1
1.60135,1.60135,1.60128,1.60128,-1.0,-1.0,-1
1.60128,1.60128,1.601235,1.601235,-1.0,-1.0,-1
1.601235,1.601275,1.601235,1.601275,-1.0,-1.0,-1
1.601275,1.601275,1.60123,1.601235,-1.0,-1.0,-1
1.601235,1.601305,1.601235,1.601235,-1.0,-1.0,-1
1.601235,1.601235,1.601235,1.601235,-1.0,-1.0,-1
1.601235,1.60131,1.601235,1.601235,-1.0,-1.0,-1
1.601235,1.601255,1.60123,1.601255,-1.0,-1.0,-1
1.601255,1.601335,1.601255,1.60133,-1.0,-1.0,-1
1.60133,1.60133,1.60133,1.60133,-1.0,-1.0,-1
1.60133,1.601335,1.601265,1.601335,-1.0,-1.0,-1
1.601335,1.601375,1.60131,1.601345,-1.0,-1.0,-1
1.601345,1.601345,1.601285,1.60129,-1.0,-1.0,-1
1.60129,1.60131,1.601285,1.60131,-1.0,-1.0,-1
1.60131,1.60131,1.601285,1.601285,-1.0,-1.0,-1
1.601285,1.60131,1.601285,1.60131,-1.0,-1.0,-1
1.60131,1.601335,1.601285,1.60133,-1.0,-1.0,-1
1.60133,1.601335,1.60133,1.60133,-1.0,-1.0,-1
1.60133,1.60134,1.601235,1.601285,-1.0,-1.0,-1
1.601285,1.60131,1.60128,1.60131,-1.0,-1.0,-1
1.60131,1.60131,1.601285,1.601285,-1.0,-1.0,-1
1.601285,1.601335,1.601285,1.60133,-1.0,-1.0,-1
1.60133,1.60137,1.60133,1.60136,-1.0,-1.0,-1
1.60136,1.60136,1.6013,1.601315,-1.0,-1.0,-1
1.601315,1.601315,1.601285,1.601285,-1.0,-1.0,-1
1.601285,1.601285,1.601285,1.601285,-1.0,-1.0,-1
1.601285,1.601285,1.601285,1.601285,-1.0,-1.0,-1
1.601285,1.601325,1.60128,1.601295,-1.0,-1.0,-1
1.601295,1.60132,1.60128,1.601305,-1.0,-1.0,-1
1.601305,1.601305,1.60128,1.601285,-1.0,-1.0,-1
1.601285,1.601285,1.601285,1.601285,-1.0,-1.0,-1
1.601285,1.601305,1.60128,1.601305,-1.0,-1.0,-1
1.601305,1.601305,1.60128,1.60128,-1.0,-1.0,-1
1.60128,1.601305,1.60128,1.601305,-1.0,-1.0,-1
1.601305,1.601305,1.60128,1.601305,-1.0,-1.0,-1
1.601305,1.60133,1.601305,1.60133,-1.0,-1.0,-1
1.60133,1.60133,1.601285,1.60131,-1.0,-1.0,-1
1.60131,1.60131,1.60128,1.60128,-1.0,-1.0,-1
1.60128,1.601305,1.60128,1.601305,-1.0,-1.0,-1
1.601305,1.60131,1.60128,1.601285,-1.0,-1.0,-1
1.601285,1.601285,1.601285,1.601285,-1.0,-1.0,-1
1.601285,1.601285,1.601285,1.601285,-1.0,-1.0,-1
1.601285,1.601285,1.601285,1.601285,-1.0,-1.0,-1
1.601285,1.601285,1.601285,1.601285,-1.0,-1.0,-1
1.601285,1.601285,1.601285,1.601285,-1.0,-1.0,-1
1.601285,1.601285,1.601285,1.601285,-1.0,-1.0,-1
1.601285,1.601305,1.60125,1.60125,-1.0,-1.0,-1
1.60125,1.60131,1.601235,1.60128,-1.0,-1.0,-1
1.60128,1.601305,1.60128,1.60128,-1.0,-1.0,-1
1.60128,1.60128,1.601235,1.601235,-1.0,-1.0,-1
1.601235,1.601325,1.60123,1.60128,-1.0,-1.0,-1
1.60128,1.601385,1.60128,1.60135,-1.0,-1.0,-1
1.60135,1.60135,1.601115,1.60115,-1.0,-1.0,-1
1.60115,1.60115,1.601095,1.6011,-1.0,-1.0,-1
1.6011,1.601145,1.601065,1.601065,-1.0,-1.0,-1
1.601065,1.601065,1.601065,1.601065,-1.0,-1.0,-1
1.601065,1.601065,1.601065,1.601065,-1.0,-1.0,-1
1.601065,1.601065,1.601065,1.601065,-1.0,-1.0,-1
1.601065,1.601065,1.601065,1.601065,-1.0,-1.0,-1
1.601065,1.601065,1.601065,1.601065,-1.0,-1.0,-1
1.601065,1.601065,1.60106,1.601065,-1.0,-1.0,-1
1.601065,1.60107,1.601065,1.601065,-1.0,-1.0,-1
1.601065,1.601065,1.601065,1.601065,-1.0,-1.0,-1
1.601065,1.601065,1.601065,1.601065,-1.0,-1.0,-1
1.601065,1.60107,1.601065,1.60107,-1.0,-1.0,-1
1.60107,1.60107,1.60107,1.60107,-1.0,-1.0,-1
1.60107,1.60107,1.60105,1.60107,-1.0,-1.0,-1
1.60107,1.60108,1.60107,1.60107,-1.0,-1.0,-1
1.60107,1.60107,1.60098,1.60098,-1.0,-1.0,-1
1.60098,1.60098,1.60098,1.60098,-1.0,-1.0,-1
1.60098,1.60098,1.60097,1.60097,-1.0,-1.0,-1
1.60097,1.600975,1.60097,1.60097,-1.0,-1.0,-1
1.60097,1.600975,1.60097,1.60097,-1.0,-1.0,-1
1.60097,1.600975,1.60097,1.60097,-1.0,-1.0,-1
1.60097,1.600975,1.60095,1.60097,-1.0,-1.0,-1
1.60097,1.601105,1.60097,1.60107,-1.0,-1.0,-1
1.60107,1.601105,1.601045,1.601085,-1.0,-1.0,-1
1.601085,1.60111,1.601,1.601095,-1.0,-1.0,-1
1.601095,1.601105,1.601095,1.601105,-1.0,-1.0,-1
1.601105,1.601105,1.601105,1.601105,-1.0,-1.0,-1
1.601105,1.601105,1.601085,1.601085,-1.0,-1.0,-1
1.601085,1.601085,1.601085,1.601085,-1.0,-1.0,-1
1.601085,1.601105,1.60107,1.601105,-1.0,-1.0,-1
1.601105,1.601105,1.60107,1.60108,-1.0,-1.0,-1
1.60108,1.60108,1.60107,1.60108,-1.0,-1.0,-1
1.60108,1.60108,1.60108,1.60108,-1.0,-1.0,-1
1.60108,1.60108,1.600955,1.600975,-1.0,-1.0,-1
1.600975,1.601135,1.600975,1.60111,-1.0,-1.0,-1
1.60111,1.601115,1.6011,1.6011,-1.0,-1.0,-1
1.6011,1.601115,1.6011,1.60111,-1.0,-1.0,-1
1.60111,1.601115,1.60105,1.60105,-1.0,-1.0,-1
1.60105,1.60105,1.600985,1.60103,-1.0,-1.0,-1
1.60103,1.60105,1.60103,1.601045,-1.0,-1.0,-1
1.601045,1.60105,1.60103,1.60103,-1.0,-1.0,-1
1.60103,1.60107,1.601005,1.601055,-1.0,-1.0,-1
1.601055,1.60107,1.601055,1.60107,-1.0,-1.0,-1
1.60107,1.60107,1.60101,1.601025,-1.0,-1.0,-1
1.601025,1.601025,1.601025,1.601025,-1.0,-1.0,-1
1.601025,1.60106,1.60102,1.60106,-1.0,-1.0,-1
1.60106,1.60106,1.60106,1.60106,-1.0,-1.0,-1
1.60106,1.601075,1.60101,1.60102,-1.0,-1.0,-1
1.60102,1.601025,1.601015,1.601015,-1.0,-1.0,-1
1.601015,1.601045,1.60093,1.60093,-1.0,-1.0,-1
1.60093,1.600935,1.60093,1.60093,-1.0,-1.0,-1
1.60093,1.600935,1.60093,1.60093,-1.0,-1.0,-1
1.60093,1.60102,1.60091,1.60102,-1.0,-1.0,-1
1.60102,1.60102,1.60093,1.60093,-1.0,-1.0,-1
1.60093,1.600935,1.60093,1.600935,-1.0,-1.0,-1
1.600935,1.601025,1.600925,1.601005,-1.0,-1.0,-1
1.601005,1.601005,1.600965,1.60099,-1.0,-1.0,-1
1.60099,1.60099,1.60099,1.60099,-1.0,-1.0,-1
1.60099,1.601015,1.60098,1.60101,-1.0,-1.0,-1
1.60101,1.601015,1.601,1.601015,-1.0,-1.0,-1
1.601015,1.601015,1.600985,1.600985,-1.0,-1.0,-1
1.600985,1.60099,1.600985,1.60099,-1.0,-1.0,-1
1.60099,1.60099,1.60099,1.60099,-1.0,-1.0,-1
1.60099,1.60099,1.60086,1.600895,-1.0,-1.0,-1
1.600895,1.600915,1.600885,1.600915,-1.0,-1.0,-1
1.600915,1.600915,1.600905,1.600905,-1.0,-1.0,-1
1.600905,1.600915,1.600905,1.600905,-1.0,-1.0,-1
1.600905,1.60093,1.600905,1.600925,-1.0,-1.0,-1
1.600925,1.600935,1.600915,1.600925,-1.0,-1.0,-1
1.600925,1.600925,1.600825,1.60083,-1.0,-1.0,-1
1.60083,1.600865,1.600825,1.60086,-1.0,-1.0,-1
1.60086,1.60086,1.60085,1.60086,-1.0,-1.0,-1
1.60086,1.6009,1.60086,1.600875,-1.0,-1.0,-1
1.600875,1.600885,1.60085,1.60085,-1.0,-1.0,-1
1.60085,1.60088,1.600825,1.600845,-1.0,-1.0,-1
1.600845,1.600875,1.60084,1.600865,-1.0,-1.0,-1
1.600865,1.6009,1.600865,1.6009,-1.0,-1.0,-1
1.6009,1.6009,1.6009,1.6009,-1.0,-1.0,-1
1.6009,1.6009,1.600775,1.60078,-1.0,-1.0,-1
1.60078,1.60082,1.600775,1.60082,-1.0,-1.0,-1
1.60082,1.60082,1.60078,1.60078,-1.0,-1.0,-1
1.60078,1.60078,1.60077,1.60077,-1.0,-1.0,-1
1.60077,1.600825,1.60077,1.60082,-1.0,-1.0,-1
1.60082,1.60085,1.60079,1.600805,-1.0,-1.0,-1
1.600805,1.600805,1.600775,1.600775,-1.0,-1.0,-1
1.600775,1.60078,1.600775,1.600775,-1.0,-1.0,-1
1.600775,1.600775,1.600775,1.600775,-1.0,-1.0,-1
1.600775,1.600795,1.600765,1.60079,-1.0,-1.0,-1
1.60079,1.60081,1.600785,1.600785,-1.0,-1.0,-1
1.600785,1.600785,1.600785,1.600785,-1.0,-1.0,-1
1.600785,1.600875,1.600785,1.60086,-1.0,-1.0,-1
1.60086,1.60087,1.600845,1.600845,-1.0,-1.0,-1
1.600845,1.60086,1.600845,1.60086,-1.0,-1.0,-1
1.60086,1.600865,1.60086,1.60086,-1.0,-1.0,-1
1.60086,1.60086,1.60086,1.60086,-1.0,-1.0,-1
1.60086,1.60086,1.60086,1.60086,-1.0,-1.0,-1
1.60086,1.60086,1.60086,1.60086,-1.0,-1.0,-1
1.60086,1.60087,1.60086,1.60087,-1.0,-1.0,-1
1.60087,1.60088,1.60087,1.600875,-1.0,-1.0,-1
1.600875,1.600875,1.600855,1.600855,-1.0,-1.0,-1
1.600855,1.60087,1.600855,1.60087,-1.0,-1.0,-1
1.60087,1.600885,1.60087,1.60087,-1.0,-1.0,-1
1.60087,1.600885,1.60087,1.600885,-1.0,-1.0,-1
1.600885,1.6009,1.600885,1.60089,-1.0,-1.0,-1
1.60089,1.60089,1.60089,1.60089,-1.0,-1.0,-1
1.60089,1.60089,1.60089,1.60089,-1.0,-1.0,-1
1.60089,1.60089,1.60089,1.60089,-1.0,-1.0,-1
1.60089,1.60089,1.60086,1.60086,-1.0,-1.0,-1
1.60086,1.60087,1.600855,1.60087,-1.0,-1.0,-1
1.60087,1.600885,1.60087,1.60087,-1.0,-1.0,-1
1.60087,1.600885,1.60087,1.600885,-1.0,-1.0,-1
1.600885,1.600885,1.600865,1.600865,-1.0,-1.0,-1
1.600865,1.600865,1.600865,1.600865,-1.0,-1.0,-1
1.600865,1.600865,1.600865,1.600865,-1.0,-1.0,-1
1.600865,1.600865,1.600865,1.600865,-1.0,-1.0,-1
1.600865,1.600865,1.600845,1.600865,-1.0,-1.0,-1
1.600865,1.60088,1.600865,1.600865,-1.0,-1.0,-1
1.600865,1.60087,1.60076,1.600845,-1.0,-1.0,-1
1.600845,1.600945,1.6007,1.60091,-1.0,-1.0,-1
1.60091,1.60097,1.600905,1.60097,-1.0,-1.0,-1
1.60097,1.60097,1.60097,1.60097,-1.0,-1.0,-1
1.60097,1.60098,1.60097,1.60098,-1.0,-1.0,-1
1.60098,1.600985,1.60098,1.600985,-1.0,-1.0,-1
1.600985,1.600985,1.60098,1.60098,-1.0,-1.0,-1
1.60098,1.60098,1.60098,1.60098,-1.0,-1.0,-1
1.60098,1.60098,1.60097,1.60097,-1.0,-1.0,-1
1.60097,1.600975,1.600915,1.60092,-1.0,-1.0,-1
1.60092,1.60092,1.600905,1.600905,-1.0,-1.0,-1
1.600905,1.600925,1.600905,1.600925,-1.0,-1.0,-1
1.600925,1.600925,1.60092,1.600925,-1.0,-1.0,-1
1.600925,1.600925,1.60092,1.600925,-1.0,-1.0,-1
1.600925,1.600925,1.60074,1.600755,-1.0,-1.0,-1
1.600755,1.600755,1.600755,1.600755,-1.0,-1.0,-1
1.600755,1.600835,1.600755,1.600835,-1.0,-1.0,-1
1.600835,1.600835,1.600835,1.600835,-1.0,-1.0,-1
1.600835,1.600835,1.600835,1.600835,-1.0,-1.0,-1
1.600835,1.600835,1.600835,1.600835,-1.0,-1.0,-1
1.600835,1.600835,1.600815,1.600815,-1.0,-1.0,-1
1.600815,1.600825,1.600815,1.60082,-1.0,-1.0,-1
1.60082,1.600835,1.60079,1.600835,-1.0,-1.0,-1
1.600835,1.600835,1.600835,1.600835,-1.0,-1.0,-1
1.600835,1.600835,1.600835,1.600835,-1.0,-1.0,-1
1.600835,1.600835,1.60079,1.60079,-1.0,-1.0,-1
1.60079,1.600815,1.60079,1.600815,-1.0,-1.0,-1
1.600815,1.600815,1.600805,1.60081,-1.0,-1.0,-1
1.60081,1.600815,1.600805,1.600815,-1.0,-1.0,-1
1.600815,1.60084,1.60081,1.600815,-1.0,-1.0,-1
1.600815,1.600835,1.60081,1.600835,-1.0,-1.0,-1
1.600835,1.600845,1.600835,1.600845,-1.0,-1.0,-1
1.600845,1.600845,1.600845,1.600845,-1.0,-1.0,-1
1.600845,1.600845,1.600845,1.600845,-1.0,-1.0,-1
1.600845,1.600845,1.600845,1.600845,-1.0,-1.0,-1
1.600845,1.600845,1.600845,1.600845,-1.0,-1.0,-1
1.600845,1.600845,1.600845,1.600845,-1.0,-1.0,-1
1.600845,1.600845,1.600845,1.600845,-1.0,-1.0,-1
1.600845,1.600845,1.600845,1.600845,-1.0,-1.0,-1
1.600845,1.600845,1.600845,1.600845,-1.0,-1.0,-1
1.600845,1.600845,1.600845,1.600845,-1.0,-1.0,-1
1.600845,1.600845,1.600845,1.600845,-1.0,-1.0,-1
1.600845,1.600845,1.600845,1.600845,-1.0,-1.0,-1
1.600845,1.600845,1.600845,1.600845,-1.0,-1.0,-1
1.600845,1.600845,1.600845,1.600845,-1.0,-1.0,-1
1.600845,1.600845,1.600845,1.600845,-1.0,-1.0,-1
1.600845,1.600845,1.600845,1.600845,-1.0,-1.0,-1
1.600845,1.600845,1.600845,1.600845,-1.0,-1.0,-1
1.600845,1.60086,1.600845,1.60086,-1.0,-1.0,-1
1.60086,1.600865,1.60081,1.600825,-1.0,-1.0,-1
1.600825,1.600865,1.60082,1.60084,-1.0,-1.0,-1
1.60084,1.600865,1.60084,1.60084,-1.0,-1.0,-1
1.60084,1.600865,1.60084,1.600865,-1.0,-1.0,-1
1.600865,1.600865,1.60084,1.60084,-1.0,-1.0,-1
1.60084,1.60084,1.60084,1.60084,-1.0,-1.0,-1
1.60084,1.60084,1.60084,1.60084,-1.0,-1.0,-1
1.60084,1.60084,1.60084,1.60084,-1.0,-1.0,-1
1.60084,1.600865,1.60084,1.600865,-1.0,-1.0,-1
1.600865,1.600875,1.600865,1.600875,-1.0,-1.0,-1
1.600875,1.60088,1.600875,1.60088,-1.0,-1.0,-1
