open,high,low,close,volume,average,barCount
1.171685,1.17169,1.171685,1.171685,-1.0,-1.0,-1
1.171685,1.1717,1.171675,1.17168,-1.0,-1.0,-1
1.17168,1.171685,1.17168,1.17168,-1.0,-1.0,-1
1.17168,1.1717,1.17168,1.17169,-1.0,-1.0,-1
1.17169,1.1717,1.17169,1.1717,-1.0,-1.0,-1
1.1717,1.1717,1.1717,1.1717,-1.0,-1.0,-1
1.1717,1.1717,1.1717,1.1717,-1.0,-1.0,-1
1.1717,1.1717,1.1717,1.1717,-1.0,-1.0,-1
1.1717,1.1717,1.1717,1.1717,-1.0,-1.0,-1
1.1717,1.1717,1.1717,1.1717,-1.0,-1.0,-1
1.1717,1.1717,1.171565,1.171575,-1.0,-1.0,-1
1.171575,1.171575,1.17155,1.171565,-1.0,-1.0,-1
1.171565,1.171575,1.171565,1.171575,-1.0,-1.0,-1
1.171575,1.171575,1.17155,1.17155,-1.0,-1.0,-1
1.17155,1.17155,1.17155,1.17155,-1.0,-1.0,-1
1.17155,1.171555,1.17154,1.17154,-1.0,-1.0,-1
1.17154,1.17155,1.17154,1.171545,-1.0,-1.0,-1
1.171545,1.17155,1.171545,1.171545,-1.0,-1.0,-1
