timestamp,price,action,equity
2026-05-12 16:50:39,1.17288,NO_ACTION,1002501.0
2026-05-12 16:50:50,1.17286,NO_ACTION,1002501.0
2026-05-12 16:50:57,1.172815,NO_ACTION,1002501.0
2026-05-12 16:51:04,1.1728,NO_ACTION,1002501.0
2026-05-12 16:51:11,1.1728,NO_ACTION,1002501.0
2026-05-12 16:51:18,1.17285,NO_ACTION,1002501.0
2026-05-12 16:51:27,1.17286,NO_ACTION,1002501.0
2026-05-12 16:51:35,1.172935,NO_ACTION,1002501.0
2026-05-12 16:51:43,1.1729,NO_ACTION,1002501.0
2026-05-12 16:51:51,1.17294,NO_ACTION,1002501.0
2026-05-12 16:52:00,1.17297,NO_ACTION,1002501.0
2026-05-12 16:52:09,1.17305,NO_ACTION,1002501.0
2026-05-12 16:52:16,1.173075,NO_ACTION,1002501.0
2026-05-12 16:52:23,1.173165,NO_ACTION,1002501.0
2026-05-12 16:52:31,1.17315,NO_ACTION,1002501.0
2026-05-12 16:52:38,1.1732,NO_ACTION,1002501.0
2026-05-12 16:52:46,1.17325,NO_ACTION,1002501.0
2026-05-12 16:52:55,1.17325,NO_ACTION,1002501.0
2026-05-12 16:53:05,1.173275,NO_ACTION,1002501.0
2026-05-12 16:53:13,1.17333,NO_ACTION,1002635.76
2026-05-12 16:53:23,1.173335,NO_ACTION,1002635.76
2026-05-12 16:53:33,1.17335,NO_ACTION,1002635.76
2026-05-12 16:53:41,1.1734,NO_ACTION,1002635.76
2026-05-12 16:53:50,1.17338,NO_ACTION,1002635.76
2026-05-12 16:53:58,1.173345,NO_ACTION,1002635.76
2026-05-12 16:54:05,1.17335,NO_ACTION,1002635.76
2026-05-12 16:54:13,1.173345,NO_ACTION,1002635.76
2026-05-12 16:54:22,1.1733,NO_ACTION,1002635.76
2026-05-12 16:54:31,1.17332,NO_ACTION,1002635.76
